species	env	lfc	se	q_value	upper	lower	abn
Capnocytophaga sp. oral taxon 902	medium	0.15404788828467741	0.5031768616786162	0.8460051604322901	0.6572247499632936	-0.3491289733939388	medium
Capnocytophaga sp. oral taxon 902	saliva	4.273856320308311	0.4838174331916489	3.3031677563972924e-18	4.75767375349996	3.790038887116662	saliva
Capnocytophaga haemolytica	medium	0.5469839167179281	0.3956129641461082	0.26929652530344955	0.9425968808640364	0.15137095257181993	medium
Capnocytophaga haemolytica	saliva	3.958972546422892	0.3729533048584627	1.1429237068957788e-25	4.331925851281355	3.586019241564429	saliva
Alistipes megaguti	medium	2.729819852200927	1.0179358974148076	0.017538834567106937	3.7477557496157345	1.7118839547861195	medium
Alistipes megaguti	saliva	2.747695322286061	0.45481327418894824	3.320337654153116e-9	3.2025085964750093	2.292882048097113	saliva
Duncaniella dubosii	medium	3.385478431707792	0.9523184870692618	0.0015119996252707223	4.3377969187770535	2.4331599446385304	medium
Duncaniella dubosii	saliva	3.171284773194185	0.417598925552624	8.590947487770202e-14	3.588883698746809	2.7536858476415613	saliva
Streptococcus australis	medium	3.382107122111923	0.547155353246437	3.730832261777163e-8	3.9292624753583603	2.834951768865486	medium
Streptococcus australis	saliva	4.285275661102651	0.32434541172236214	4.3126458689940846e-39	4.609621072825013	3.960930249380289	saliva
Dysosmobacter welbionis	medium	-0.0677564254874381	0.8441463204698824	0.955017354706351	0.7763898949824443	-0.9119027459573205	model_calculus
Dysosmobacter welbionis	saliva	-4.263859639484308	0.6055684815980679	4.728388511369547e-12	-3.6582911578862403	-4.869428121082376	model_calculus
Selenomonas sp. oral taxon 136	medium	-3.592317659548733	1.0678556652769815	0.0027872665623950707	-2.5244619942717517	-4.660173324825714	model_calculus
Selenomonas sp. oral taxon 136	saliva	-5.717207798079095	0.7767136120159693	4.803400316700103e-13	-4.940494186063126	-6.493921410095065	model_calculus
Haemophilus pittmaniae	medium	4.027104388761698	1.457528585494407	0.014610151830230579	5.484632974256105	2.5695758032672913	medium
Haemophilus pittmaniae	saliva	0.9354184393605003	0.742089858736926	0.24673554502540135	1.6775082980974263	0.19332858062357428	saliva
Campylobacter gracilis	medium	-3.8160179938959735	0.8006290196584468	2.167772392748444e-5	-3.015388974237527	-4.61664701355442	model_calculus
Campylobacter gracilis	saliva	-1.1784371917149952	0.6409935267790027	0.08447426075171575	-0.5374436649359925	-1.8194307184939977	model_calculus
Treponema ruminis	medium	-2.6222248832263846	0.48790017727096663	2.7030355885381087e-6	-2.134324705955418	-3.110125060497351	model_calculus
Treponema ruminis	saliva	-5.070801168236695	0.5010529799874243	1.8818830497576143e-23	-4.569748188249271	-5.571854148224119	model_calculus
[Haemophilus] ducreyi	medium	-2.5877991467524253	0.7375448271037344	0.001761402164284384	-1.850254319648691	-3.3253439738561594	model_calculus
[Haemophilus] ducreyi	saliva	-6.973280103844625	0.3754004829404409	5.798442726070183e-76	-6.597879620904184	-7.348680586785067	model_calculus
Actinomyces sp. HMT897	medium	-0.49792121285308566	0.5938749000251268	0.5481792785182529	0.09595368717204111	-1.0917961128782125	model_calculus
Actinomyces sp. HMT897	saliva	2.100322931750971	0.597799935101231	6.278880916372932e-4	2.6981228668522017	1.50252299664974	saliva
Streptococcus troglodytae	medium	1.087439912216408	1.116122586837802	0.472061847533214	2.20356249905421	-0.028682674621393955	medium
Streptococcus troglodytae	saliva	2.458280474230327	0.7579275841389204	0.0016628809062458293	3.216208058369247	1.7003528900914064	saliva
Streptococcus pneumoniae	medium	2.5132537385816023	0.6342209664631935	3.8354539886002644e-4	3.1474747050447958	1.8790327721184088	medium
Streptococcus pneumoniae	saliva	2.7217405143974798	0.3497814990891018	2.0549414113508886e-14	3.0715220134865815	2.371959015308378	saliva
Streptococcus constellatus	medium	-1.2915938763680823	0.4695891639255987	0.015069827081661734	-0.8220047124424836	-1.761183040293681	model_calculus
Streptococcus constellatus	saliva	-3.5640966750450285	0.48253062994590384	3.996824854877838e-13	-3.0815660450991245	-4.046627304990932	model_calculus
Veillonella dispar	medium	0.40394344430806306	0.5839445574001518	0.6306274179210026	0.9878880017082149	-0.18000111309208877	medium
Veillonella dispar	saliva	-3.6132838931670714	0.4016215549457368	7.946440027242793e-19	-3.2116623382213345	-4.014905448112808	model_calculus
Ndongobacter massiliensis	medium	-2.4685515381513237	0.6709756872268826	9.810177628389164e-4	-1.797575850924441	-3.139527225378206	model_calculus
Ndongobacter massiliensis	saliva	-6.73968612621541	0.2647598005548402	2.378443934340638e-141	-6.4749263256605705	-7.00444592677025	model_calculus
Treponema phagedenis	medium	-1.7642692032694072	0.7289893734479819	0.03391832643285272	-1.0352798298214254	-2.493258576717389	model_calculus
Treponema phagedenis	saliva	-7.284042360069429	0.32034245185672183	4.1217463653648587e-113	-6.963699908212707	-7.604384811926151	model_calculus
Campylobacter rectus	medium	-2.4103986365216223	0.9591339948049075	0.026831763252010393	-1.451264641716715	-3.3695326313265297	model_calculus
Campylobacter rectus	saliva	1.4510618009628211	0.9589056290777361	0.1591537875362436	2.4099674300405574	0.492156171885085	saliva
Capnocytophaga gingivalis	medium	2.2350138121037926	0.74096745100126	0.007262599936802408	2.9759812631050524	1.4940463611025325	medium
Capnocytophaga gingivalis	saliva	7.062530607140144	0.3784922439602732	1.2797122611667815e-76	7.441022851100417	6.684038363179871	saliva
Muribaculum gordoncarteri	medium	2.0455404465151683	1.0316911155464623	0.09067873625926993	3.0772315620616304	1.013849330968706	medium
Muribaculum gordoncarteri	saliva	0.9444594648128319	0.5213657861540029	0.08871147570090872	1.4658252509668348	0.4230936786588291	saliva
Treponema sp. Marseille-Q4132	medium	-2.9550977123445548	0.800914288217165	9.523425364453591e-4	-2.15418342412739	-3.7560120005617197	model_calculus
Treponema sp. Marseille-Q4132	saliva	0.7832554329441321	0.7292051139336017	0.3221174741717735	1.5124605468777337	0.05405031901053048	saliva
Campylobacter curvus	medium	-1.7900682176342397	0.5984729129274438	0.007714652242801389	-1.191595304706796	-2.3885411305616833	model_calculus
Campylobacter curvus	saliva	-4.23864450264455	0.6092432463976085	8.482998426473586e-12	-3.6294012562469415	-4.847887749042158	model_calculus
Neisseria polysaccharea	medium	1.815102793158387	0.6612756196415812	0.015113144330976101	2.476378412799968	1.1538271735168057	medium
Neisseria polysaccharea	saliva	5.753932279867282	0.25230554407020994	9.508009108964947e-114	6.006237823937492	5.501626735797072	saliva
Aggregatibacter sp. 2125159857	medium	2.3332602094333765	0.7427395935358075	0.005479736014652843	3.075999802969184	1.590520615897569	medium
Aggregatibacter sp. 2125159857	saliva	4.764752994084215	0.29658684131942714	3.574281360006914e-57	5.061339835403642	4.468166152764788	saliva
Haemophilus parahaemolyticus	medium	-0.32454889903645934	0.8181499643877375	0.80344149736179	0.4936010653512781	-1.1426988634241968	model_calculus
Haemophilus parahaemolyticus	saliva	1.5373620676896675	0.7214890114886422	0.043642865203844056	2.2588510791783096	0.8158730562010253	saliva
Streptococcus sp. oral taxon 064	medium	6.61578104015714	1.1261213726647878	1.8623269609347756e-7	7.741902412821927	5.489659667492353	medium
Streptococcus sp. oral taxon 064	saliva	6.860630152004393	0.6055678462793603	4.938775949244631e-29	7.466197998283753	6.2550623057250325	saliva
Capnocytophaga sp. oral taxon 864	medium	1.4540063727402692	0.9371772052010169	0.2063951237592043	2.391183577941286	0.5168291675392523	medium
Capnocytophaga sp. oral taxon 864	saliva	3.1457104645657683	0.5435266480524807	1.4612624028452287e-8	3.6892371126182493	2.6021838165132873	saliva
Capnocytophaga leadbetteri	medium	0.8581774043386128	0.3634400225529883	0.0386199537061156	1.2216174268916011	0.4947373817856245	medium
Capnocytophaga leadbetteri	saliva	5.300993896036643	0.3486452249013742	2.419177036215901e-51	5.6496391209380175	4.952348671135269	saliva
Leptotrichia buccalis	medium	0.5373027687981483	0.4178053281923392	0.30790037033234097	0.9551080969904875	0.11949744060580914	medium
Leptotrichia buccalis	saliva	1.1276959595157106	1.2528597141036204	0.40614437471819903	2.380555673619331	-0.12516375458790985	saliva
Fusobacterium sp. oral taxon 203	medium	4.168477190025271	0.8200091111863017	9.318840920931753e-6	4.988486301211573	3.3484680788389696	medium
Fusobacterium sp. oral taxon 203	saliva	-2.6436413346287733	0.6125830742834669	2.468591033668564e-5	-2.0310582603453065	-3.25622440891224	model_calculus
Treponema sp. OMZ 838	medium	-0.14643632811623508	0.9883471819074069	0.9249368083041982	0.8419108537911718	-1.134783510023642	model_calculus
Treponema sp. OMZ 838	saliva	0.1290811651078858	0.5681609044531664	0.8369183220988499	0.6972420695610522	-0.43907973934528055	saliva
Gemella sp. oral taxon 928	medium	0.15956737494461093	0.21356715291816172	0.6043389829682948	0.3731345278627727	-0.053999777973550794	medium
Gemella sp. oral taxon 928	saliva	-2.667317974244454	0.32084759347064407	2.8232371282925086e-16	-2.34647038077381	-2.9881655677150984	model_calculus
Fusobacterium periodonticum	medium	4.601767144614313	0.9923579213492694	3.079375953399186e-5	5.594125065963582	3.6094092232650437	medium
Fusobacterium periodonticum	saliva	2.2042653657055693	1.384937045144883	0.13865401989723633	3.5892024108504526	0.8193283205606863	saliva
Streptococcus phage SpSL1	medium	1.1971011277931314	0.2537629400117241	2.167772392748444e-5	1.4508640678048554	0.9433381877814073	medium
Streptococcus phage SpSL1	saliva	4.884617785155001	0.29306480280729336	2.043031479018552e-61	5.177682587962295	4.591552982347707	saliva
Streptococcus infantis	medium	3.1458522510614078	0.7664679991616917	2.4037066580428576e-4	3.9123202502230994	2.379384251899716	medium
Streptococcus infantis	saliva	3.855270091075883	0.3409908146355274	6.337845926707367e-29	4.19626090571141	3.514279276440355	saliva
Prevotella scopos	medium	1.7847929080595768	0.4348396441393809	2.4037066580428576e-4	2.2196325521989575	1.3499532639201959	medium
Prevotella scopos	saliva	-2.487699876987925	0.3077503857585092	1.877370241073576e-15	-2.179949491229416	-2.795450262746434	model_calculus
Lactobacillus gasseri	medium	0.18870461435677588	1.088028656805471	0.9115085538187454	1.2767332711622468	-0.899324042448695	medium
Lactobacillus gasseri	saliva	-3.303447821404334	0.9059359029206587	3.789210764587379e-4	-2.3975119184836755	-4.209383724324993	model_calculus
Mycoplasma orale	medium	1.197101127793131	0.25376294001172417	2.167772392748444e-5	1.4508640678048552	0.9433381877814068	medium
Mycoplasma orale	saliva	4.239576673222537	0.28278363168989884	5.804445628196596e-50	4.522360304912436	3.956793041532638	saliva
