SampleID	source	taxon	count
SYN018.I0101	saliva	Veillonella atypica	37
SYN018.I0101	saliva	Streptococcus australis	3
SYN018.I0101	saliva	Selenomonas sp. oral taxon 136	4
SYN018.I0101	saliva	Streptococcus constellatus	1
SYN018.I0101	saliva	Veillonella dispar	27
SYN018.I0101	saliva	Streptococcus sp. KS 6	1
SYN018.I0101	saliva	Streptococcus sp. NSJ-72	218
SYN018.I0101	saliva	Methanosarcina thermophila	1
SYN018.I0101	sediment	Enterococcus faecalis	4
SYN018.I0101	sediment	Homo sapiens	1
SYN018.I0101	skin	Selenomonas sp. oral taxon 920	5
SYN018.I0101	skin	Finegoldia magna	1
SYN018.I0101	skin	Prevotella oris	1
SYN018.I0101	skin	Streptococcus sanguinis	1
SYN018.I0101	skin	Veillonella parvula	8
SYN018.I0101	Unknown	Lysinibacillus timonensis	10
SYN018.I0101	Unknown	Streptococcus sp. zg-86	10
SYN018.I0101	Unknown	Streptococcus equi	9
SYN018.I0101	Unknown	Streptococcus anginosus	42
SYN018.I0101	Unknown	Streptococcus intermedius	12
SYN018.I0101	Unknown	Streptococcus pseudoporcinus	1
SYN018.I0101	Unknown	Streptococcus halotolerans	9
SYN018.I0101	Unknown	Streptococcus milleri	230
SYN018.I0101	Unknown	Lactobacillus paragasseri	9
SYN018.I0101	Unknown	Limosilactobacillus vaginalis	10
SYN018.I0101	Unknown	Lacticaseibacillus paracasei	251
SYN018.I0101	Unknown	Enterococcus faecalis	14
SYN018.I0101	Unknown	Enterococcus mundtii	599
SYN018.I0101	Unknown	Enterococcus durans	18
SYN018.I0101	Unknown	Fastidiosipila sanguinis	10
SYN018.I0101	Unknown	Mogibacterium pumilum	9
SYN018.I0101	Unknown	Bulleidia sp. zg-1006	10
SYN018.I0101	Unknown	Selenomonas sp. oral taxon 920	5
SYN018.I0101	Unknown	Finegoldia magna	1
SYN018.I0101	Unknown	Parvimonas micra	3
SYN018.I0101	Unknown	Ezakiella massiliensis	19
SYN018.I0101	Unknown	Actinomyces pacaensis	1
SYN018.I0101	Unknown	Schaalia odontolytica	1
SYN018.I0101	Unknown	Schaalia meyeri	38
SYN018.I0101	Unknown	Lancefieldella parvula	3
SYN018.I0101	Unknown	Fusobacterium gonidiaformans	9
SYN018.I0101	Unknown	Prevotella oris	1
SYN018.I0101	Unknown	Arabia massiliensis	9
SYN018.I0101	Unknown	Streptococcus mutans	1
SYN018.I0101	Unknown	Mogibacterium diversum	1
SYN018.I0101	Unknown	Peptoniphilus harei	10
SYN018.I0101	Unknown	Selenomonas sputigena	2
SYN018.I0101	Unknown	Selenomonas sp. oral taxon 478	1
SYN018.I0101	Unknown	Dialister pneumosintes	13
SYN018.I0101	Unknown	Veillonella parvula	3
SYN018.I0101	Unknown	Streptococcus constellatus	45
SYN018.I0101	Unknown	Legionella sp. PC997	10
SYN018.I0101	Unknown	Streptococcus sp. KS 6	18
SYN018.I0101	Unknown	Streptococcus sp. NSJ-72	31
SYN018.I0101	Unknown	Streptococcus periodonticum	50
SYN018.I0101	Unknown	Methanosarcina thermophila	9
SYN019.I0101	indoor_air	Streptococcus equi	2
SYN019.I0101	indoor_air	Streptococcus thermophilus	20
SYN019.I0101	indoor_air	Streptococcus gordonii	3
SYN019.I0101	indoor_air	Enterococcus faecalis	3018
SYN019.I0101	indoor_air	Enterococcus mundtii	7
SYN019.I0101	indoor_air	Fastidiosipila sanguinis	1
SYN019.I0101	indoor_air	Mogibacterium pumilum	1
SYN019.I0101	indoor_air	Selenomonas sp. oral taxon 920	2
SYN019.I0101	indoor_air	Eggerthella sp. HF-1101	1
SYN019.I0101	indoor_air	Lancefieldella parvula	18
SYN019.I0101	indoor_air	Tannerella forsythia	3
SYN019.I0101	indoor_air	Porphyromonas gingivalis	3
SYN019.I0101	indoor_air	Homo sapiens	20
SYN019.I0101	indoor_air	Selenomonas sputigena	26
SYN019.I0101	indoor_air	Prevotella melaninogenica	16
SYN019.I0101	indoor_air	Prevotella jejuni	10
SYN019.I0101	indoor_air	Vibrio furnissii	1
SYN019.I0101	indoor_air	Veillonella parvula	116
SYN019.I0101	indoor_air	Selenomonas sp. oral taxon 136	29
SYN019.I0101	indoor_air	Streptococcus pneumoniae	1
SYN019.I0101	modern calculus	Streptococcus gordonii	2
SYN019.I0101	modern calculus	Selenomonas sp. Marseille-Q3039	6
SYN019.I0101	modern calculus	Actinomyces viscosus	1
SYN019.I0101	modern calculus	Schaalia odontolytica	4
SYN019.I0101	modern calculus	Olsenella uli	14
SYN019.I0101	modern calculus	Tannerella forsythia	3
SYN019.I0101	modern calculus	Selenomonas sputigena	1
SYN019.I0101	modern calculus	Selenomonas sp. oral taxon 126	1
SYN019.I0101	modern calculus	Dialister pneumosintes	7
SYN019.I0101	modern calculus	Actinomyces sp. oral taxon 169	2
SYN019.I0101	modern calculus	Campylobacter gracilis	1
SYN019.I0101	plaque	Gemella morbillorum	2
SYN019.I0101	plaque	Streptococcus intermedius	19
SYN019.I0101	plaque	Streptococcus vestibularis	1
SYN019.I0101	plaque	Streptococcus gordonii	3
SYN019.I0101	plaque	Filifactor alocis	9
SYN019.I0101	plaque	Parvimonas micra	2
SYN019.I0101	plaque	Actinomyces viscosus	8
SYN019.I0101	plaque	Schaalia odontolytica	2
SYN019.I0101	plaque	Eggerthella sp. HF-1101	1
SYN019.I0101	plaque	Prevotella enoeca	2
SYN019.I0101	plaque	Prevotella intermedia	7
SYN019.I0101	plaque	Prevotella fusca	2
SYN019.I0101	plaque	Prevotella denticola	15
SYN019.I0101	plaque	Prevotella oris	25
SYN019.I0101	plaque	Tannerella forsythia	1
SYN019.I0101	plaque	Selenomonas sputigena	17
SYN019.I0101	plaque	Selenomonas sp. oral taxon 126	1
SYN019.I0101	plaque	Dialister pneumosintes	10
SYN019.I0101	plaque	Prevotella melaninogenica	6
SYN019.I0101	plaque	Tannerella sp. oral taxon HOT-286	3
SYN019.I0101	plaque	Actinomyces sp. oral taxon 169	18
SYN019.I0101	plaque	Veillonella parvula	115
SYN019.I0101	plaque	Selenomonas sp. oral taxon 136	3
SYN019.I0101	plaque	Campylobacter gracilis	9
SYN019.I0101	plaque	Veillonella rodentium	11
SYN019.I0101	saliva	Haemophilus parainfluenzae	10
SYN019.I0101	saliva	Tistrella mobilis	1
SYN019.I0101	saliva	Bacillus cereus	1
SYN019.I0101	saliva	Gemella morbillorum	8
SYN019.I0101	saliva	Streptococcus salivarius	78
SYN019.I0101	saliva	Streptococcus cristatus	19
SYN019.I0101	saliva	Streptococcus vestibularis	9
SYN019.I0101	saliva	Streptococcus porcinus	1
SYN019.I0101	saliva	Streptococcus gordonii	12
SYN019.I0101	saliva	Enterococcus faecalis	1
SYN019.I0101	saliva	Enterococcus mundtii	13
SYN019.I0101	saliva	Enterococcus durans	1
SYN019.I0101	saliva	Hungatella hathewayi	1
SYN019.I0101	saliva	[Clostridium] scindens	1
SYN019.I0101	saliva	Oscillibacter sp. NSJ-62	1
SYN019.I0101	saliva	Mogibacterium pumilum	1
SYN019.I0101	saliva	Selenomonas sp. Marseille-Q3039	2
SYN019.I0101	saliva	Veillonella nakazawae	30
SYN019.I0101	saliva	Parvimonas micra	28
SYN019.I0101	saliva	Pseudonocardia sp. AL041005-10	1
SYN019.I0101	saliva	Actinomyces pacaensis	10
SYN019.I0101	saliva	Schaalia odontolytica	64
SYN019.I0101	saliva	Olsenella uli	1
SYN019.I0101	saliva	Lancefieldella parvula	161
SYN019.I0101	saliva	Phocaeicola coprophilus	1
SYN019.I0101	saliva	Prevotella enoeca	8
SYN019.I0101	saliva	Prevotella intermedia	53
SYN019.I0101	saliva	Prevotella fusca	48
SYN019.I0101	saliva	Prevotella denticola	181
SYN019.I0101	saliva	Prevotella oris	534
SYN019.I0101	saliva	Tannerella forsythia	1
SYN019.I0101	saliva	Porphyromonas gingivalis	7
SYN019.I0101	saliva	Homo sapiens	25
SYN019.I0101	saliva	Streptococcus parasanguinis	9
SYN019.I0101	saliva	Lachnoanaerobaculum umeaense	19
SYN019.I0101	saliva	Mogibacterium diversum	397
SYN019.I0101	saliva	Peptoniphilus harei	2
SYN019.I0101	saliva	Selenomonas sputigena	53
SYN019.I0101	saliva	Selenomonas sp. oral taxon 126	17
SYN019.I0101	saliva	Selenomonas sp. oral taxon 478	188
SYN019.I0101	saliva	Prevotella melaninogenica	1727
SYN019.I0101	saliva	Tannerella sp. oral taxon HOT-286	7
SYN019.I0101	saliva	Prevotella jejuni	59
SYN019.I0101	saliva	Vibrio furnissii	1
SYN019.I0101	saliva	Veillonella parvula	1392
SYN019.I0101	saliva	Veillonella atypica	90
SYN019.I0101	saliva	Selenomonas sp. oral taxon 136	127
SYN019.I0101	saliva	Streptococcus pneumoniae	9
SYN019.I0101	saliva	Veillonella dispar	20
SYN019.I0101	saliva	Prevotella scopos	110
SYN019.I0101	sediment	Streptococcus equinus	9
SYN019.I0101	sediment	Enterococcus faecalis	8
SYN019.I0101	sediment	Pseudonocardia sp. AL041005-10	1
SYN019.I0101	sediment	Homo sapiens	5
SYN019.I0101	skin	Streptococcus cristatus	1
SYN019.I0101	skin	Peptacetobacter hiranonis	8
SYN019.I0101	skin	Selenomonas sp. oral taxon 920	16
SYN019.I0101	skin	Pseudonocardia sp. AL041005-10	6
SYN019.I0101	skin	Actinomyces viscosus	1
SYN019.I0101	skin	Prevotella oris	1
SYN019.I0101	skin	Streptococcus parasanguinis	1
SYN019.I0101	skin	Prevotella jejuni	1
SYN019.I0101	skin	Veillonella parvula	7
SYN019.I0101	stool	Streptococcus salivarius	1
SYN019.I0101	stool	Blautia obeum	7
SYN019.I0101	stool	Blautia producta	7
SYN019.I0101	stool	[Ruminococcus] torques	9
SYN019.I0101	stool	[Clostridium] scindens	5
SYN019.I0101	stool	[Clostridium] hylemonae	6
SYN019.I0101	stool	Coprococcus comes	8
SYN019.I0101	stool	Anaerobutyricum hallii	10
SYN019.I0101	stool	Adlercreutzia equolifaciens	5
SYN019.I0101	stool	Collinsella aerofaciens	7
SYN019.I0101	stool	Prevotella denticola	4
SYN019.I0101	Unknown	Tistrella mobilis	9
SYN019.I0101	Unknown	Bacillus cereus	29
SYN019.I0101	Unknown	Streptococcus equinus	1
SYN019.I0101	Unknown	Streptococcus dysgalactiae	10
SYN019.I0101	Unknown	Streptococcus equi	8
SYN019.I0101	Unknown	Streptococcus intermedius	1
SYN019.I0101	Unknown	Streptococcus salivarius	1
SYN019.I0101	Unknown	Streptococcus porcinus	9
SYN019.I0101	Unknown	Lacticaseibacillus paracasei	20
SYN019.I0101	Unknown	Enterococcus faecalis	3
SYN019.I0101	Unknown	Enterococcus mundtii	300
SYN019.I0101	Unknown	Enterococcus durans	19
SYN019.I0101	Unknown	Hungatella hathewayi	9
SYN019.I0101	Unknown	Peptacetobacter hiranonis	2
SYN019.I0101	Unknown	Filifactor alocis	1
SYN019.I0101	Unknown	Blautia obeum	3
SYN019.I0101	Unknown	Blautia producta	3
SYN019.I0101	Unknown	[Ruminococcus] torques	1
SYN019.I0101	Unknown	[Clostridium] scindens	4
SYN019.I0101	Unknown	Lachnoclostridium phytofermentans	10
SYN019.I0101	Unknown	[Clostridium] hylemonae	4
SYN019.I0101	Unknown	Coprococcus comes	2
SYN019.I0101	Unknown	Lacrimispora sphenoides	10
SYN019.I0101	Unknown	Oscillibacter sp. NSJ-62	9
SYN019.I0101	Unknown	Fastidiosipila sanguinis	9
SYN019.I0101	Unknown	Mogibacterium pumilum	18
SYN019.I0101	Unknown	Erysipelothrix sp. HDW6B	10
SYN019.I0101	Unknown	Bulleidia sp. zg-1006	10
SYN019.I0101	Unknown	Selenomonas sp. oral taxon 920	12
SYN019.I0101	Unknown	Selenomonas sp. Marseille-Q3039	2
SYN019.I0101	Unknown	Anaerococcus obesiensis	10
SYN019.I0101	Unknown	Pseudonocardia sp. AL041005-10	2
SYN019.I0101	Unknown	Trueperella pyogenes	10
SYN019.I0101	Unknown	Slackia heliotrinireducens	30
SYN019.I0101	Unknown	Eggerthella sp. HF-1101	18
SYN019.I0101	Unknown	Adlercreutzia equolifaciens	5
SYN019.I0101	Unknown	Olsenella uli	5
SYN019.I0101	Unknown	Lancefieldella parvula	1
SYN019.I0101	Unknown	Collinsella aerofaciens	3
SYN019.I0101	Unknown	Phocaeicola coprophilus	9
SYN019.I0101	Unknown	Tannerella forsythia	2
SYN019.I0101	Unknown	Gordonibacter pamelaeae	10
SYN019.I0101	Unknown	Ligilactobacillus acidipiscis	10
SYN019.I0101	Unknown	Lachnoanaerobaculum umeaense	1
SYN019.I0101	Unknown	Mogibacterium diversum	3
SYN019.I0101	Unknown	Peptoniphilus harei	8
SYN019.I0101	Unknown	Selenomonas sputigena	3
SYN019.I0101	Unknown	Selenomonas sp. oral taxon 126	1
SYN019.I0101	Unknown	Selenomonas sp. oral taxon 478	2
SYN019.I0101	Unknown	Dialister pneumosintes	3
SYN019.I0101	Unknown	Prevotella melaninogenica	1
SYN019.I0101	Unknown	Vibrio furnissii	8
SYN019.I0101	Unknown	Selenomonas sp. oral taxon 136	1
SYN019.I0101	Unknown	Sporomusa termitida	10
SYN019.I0101	Unknown	Veillonella rodentium	9
SYN021.I0101	indoor_air	Bacillus subtilis	1
SYN021.I0101	indoor_air	Streptococcus equinus	1
SYN021.I0101	indoor_air	Streptococcus gordonii	6
SYN021.I0101	indoor_air	Enterococcus faecalis	5225
SYN021.I0101	indoor_air	Enterococcus mundtii	4
SYN021.I0101	indoor_air	Clostridium perfringens	15
SYN021.I0101	indoor_air	Mogibacterium pumilum	3
SYN021.I0101	indoor_air	Bulleidia sp. zg-1006	1
SYN021.I0101	indoor_air	Actinomyces marmotae	1
SYN021.I0101	indoor_air	Schaalia meyeri	2
SYN021.I0101	indoor_air	Slackia heliotrinireducens	1
SYN021.I0101	indoor_air	Eggerthella lenta	1
SYN021.I0101	indoor_air	Cryptobacterium curtum	3
SYN021.I0101	indoor_air	Berryella intestinalis	1
SYN021.I0101	indoor_air	Olsenella sp. GAM18	1
SYN021.I0101	indoor_air	Lancefieldella parvula	103
SYN021.I0101	indoor_air	Fusobacterium necrophorum	1
SYN021.I0101	indoor_air	Homo sapiens	13
SYN021.I0101	indoor_air	Gordonibacter pamelaeae	1
SYN021.I0101	indoor_air	Limosilactobacillus pontis	2
SYN021.I0101	indoor_air	Selenomonas sputigena	14
SYN021.I0101	indoor_air	Prevotella melaninogenica	3
SYN021.I0101	indoor_air	Veillonella parvula	381
SYN021.I0101	indoor_air	Veillonella atypica	9
SYN021.I0101	indoor_air	Fannyhessea vaginae	10
SYN021.I0101	indoor_air	Selenomonas sp. oral taxon 136	26
SYN021.I0101	indoor_air	Anaerococcus vaginalis	1
SYN021.I0101	indoor_air	Streptococcus sp. FDAARGOS_192	2
SYN021.I0101	indoor_air	Streptococcus sp. NSJ-72	1
SYN021.I0101	modern calculus	Enterococcus mundtii	1
SYN021.I0101	modern calculus	Enterococcus durans	1
SYN021.I0101	modern calculus	Actinomyces sp. zg-993	2
SYN021.I0101	modern calculus	Actinomyces oris	1
SYN021.I0101	modern calculus	Schaalia odontolytica	11
SYN021.I0101	modern calculus	Olsenella uli	9
SYN021.I0101	modern calculus	Fusobacterium necrophorum	6
SYN021.I0101	modern calculus	Dialister pneumosintes	3
SYN021.I0101	modern calculus	Actinomyces sp. oral taxon 169	1
SYN021.I0101	modern calculus	Campylobacter gracilis	2
SYN021.I0101	plaque	Streptococcus vestibularis	2
SYN021.I0101	plaque	Streptococcus gordonii	2
SYN021.I0101	plaque	Bulleidia sp. zg-1006	1
SYN021.I0101	plaque	Parvimonas micra	5
SYN021.I0101	plaque	Actinomyces sp. zg-993	6
SYN021.I0101	plaque	Actinomyces sp. HMT 175	8
SYN021.I0101	plaque	Actinomyces oris	7
SYN021.I0101	plaque	Schaalia odontolytica	2
SYN021.I0101	plaque	Olsenella sp. oral taxon 807	6
SYN021.I0101	plaque	Prevotella denticola	2
SYN021.I0101	plaque	Prevotella oris	1
SYN021.I0101	plaque	Selenomonas sputigena	7
SYN021.I0101	plaque	Dialister pneumosintes	14
SYN021.I0101	plaque	Actinomyces sp. oral taxon 169	9
SYN021.I0101	plaque	Veillonella parvula	364
SYN021.I0101	plaque	Selenomonas sp. oral taxon 136	5
SYN021.I0101	plaque	Campylobacter gracilis	7
SYN021.I0101	plaque	Veillonella dispar	4
SYN021.I0101	plaque	Veillonella rodentium	26
SYN021.I0101	saliva	Streptococcus anginosus	69
SYN021.I0101	saliva	Streptococcus salivarius	118
SYN021.I0101	saliva	Streptococcus vestibularis	8
SYN021.I0101	saliva	Streptococcus gordonii	2
SYN021.I0101	saliva	Enterococcus mundtii	3
SYN021.I0101	saliva	Mogibacterium pumilum	2
SYN021.I0101	saliva	Bulleidia sp. zg-1006	1
SYN021.I0101	saliva	Veillonella nakazawae	310
SYN021.I0101	saliva	Parvimonas micra	5
SYN021.I0101	saliva	Actinomyces oris	2
SYN021.I0101	saliva	Actinomyces marmotae	1
SYN021.I0101	saliva	Schaalia odontolytica	47
SYN021.I0101	saliva	Eggerthella lenta	1
SYN021.I0101	saliva	Cryptobacterium curtum	1
SYN021.I0101	saliva	Olsenella sp. GAM18	1
SYN021.I0101	saliva	Olsenella sp. oral taxon 807	3
SYN021.I0101	saliva	Olsenella timonensis	1
SYN021.I0101	saliva	Lancefieldella parvula	275
SYN021.I0101	saliva	Prevotella denticola	7
SYN021.I0101	saliva	Prevotella oris	9
SYN021.I0101	saliva	Prevotella sp. oral taxon 299	10
SYN021.I0101	saliva	Homo sapiens	5
SYN021.I0101	saliva	Streptococcus parasanguinis	10
SYN021.I0101	saliva	Limosilactobacillus pontis	1
SYN021.I0101	saliva	Lachnoanaerobaculum umeaense	10
SYN021.I0101	saliva	Mogibacterium diversum	188
SYN021.I0101	saliva	Selenomonas sputigena	9
SYN021.I0101	saliva	Selenomonas sp. oral taxon 478	60
SYN021.I0101	saliva	Prevotella melaninogenica	77
SYN021.I0101	saliva	Neisseria sicca	10
SYN021.I0101	saliva	Veillonella parvula	1542
SYN021.I0101	saliva	Veillonella atypica	71
SYN021.I0101	saliva	Selenomonas sp. oral taxon 136	39
SYN021.I0101	saliva	Veillonella dispar	185
SYN021.I0101	saliva	Anaerococcus vaginalis	1
SYN021.I0101	saliva	Streptococcus sp. FDAARGOS_192	2
SYN021.I0101	saliva	Streptococcus sp. NSJ-72	8
SYN021.I0101	saliva	Prevotella scopos	10
SYN021.I0101	saliva	Enterococcus sp. FDAARGOS_553	2
SYN021.I0101	sediment	Streptococcus equinus	15
SYN021.I0101	sediment	Enterococcus faecalis	4
SYN021.I0101	sediment	Clostridium perfringens	5
SYN021.I0101	sediment	Collinsella aerofaciens	1
SYN021.I0101	sediment	Homo sapiens	1
SYN021.I0101	skin	Actinomyces sp. HMT 175	2
SYN021.I0101	skin	Prevotella denticola	1
SYN021.I0101	skin	Veillonella parvula	11
SYN021.I0101	stool	Streptococcus salivarius	1
SYN021.I0101	stool	Collinsella aerofaciens	16
SYN021.I0101	stool	Homo sapiens	1
SYN021.I0101	stool	Peptoniphilus harei	1
SYN021.I0101	Unknown	Bacillus subtilis	9
SYN021.I0101	Unknown	Streptococcus equinus	4
SYN021.I0101	Unknown	Streptococcus anginosus	1
SYN021.I0101	Unknown	Streptococcus salivarius	1
SYN021.I0101	Unknown	Streptococcus porcinus	10
SYN021.I0101	Unknown	Streptococcus milleri	10
SYN021.I0101	Unknown	Enterococcus faecalis	1
SYN021.I0101	Unknown	Enterococcus mundtii	92
SYN021.I0101	Unknown	Enterococcus durans	9
SYN021.I0101	Unknown	Aminipila butyrica	10
SYN021.I0101	Unknown	Mogibacterium pumilum	55
SYN021.I0101	Unknown	Bulleidia sp. zg-1006	7
SYN021.I0101	Unknown	Actinomyces sp. zg-993	2
SYN021.I0101	Unknown	Actinomyces marmotae	8
SYN021.I0101	Unknown	Schaalia meyeri	38
SYN021.I0101	Unknown	Slackia heliotrinireducens	19
SYN021.I0101	Unknown	Eggerthella lenta	8
SYN021.I0101	Unknown	Cryptobacterium curtum	46
SYN021.I0101	Unknown	Berryella intestinalis	9
SYN021.I0101	Unknown	Olsenella sp. GAM18	8
SYN021.I0101	Unknown	Olsenella sp. oral taxon 807	1
SYN021.I0101	Unknown	Olsenella uli	1
SYN021.I0101	Unknown	Olsenella timonensis	9
SYN021.I0101	Unknown	Lancefieldella parvula	2
SYN021.I0101	Unknown	Collinsella aerofaciens	3
SYN021.I0101	Unknown	Fusobacterium necrophorum	3
SYN021.I0101	Unknown	Gordonibacter pamelaeae	9
SYN021.I0101	Unknown	Limosilactobacillus pontis	27
SYN021.I0101	Unknown	Mogibacterium diversum	2
SYN021.I0101	Unknown	Peptoniphilus harei	19
SYN021.I0101	Unknown	Dialister pneumosintes	3
SYN021.I0101	Unknown	Veillonella parvula	2
SYN021.I0101	Unknown	Campylobacter gracilis	1
SYN021.I0101	Unknown	Veillonella dispar	1
SYN021.I0101	Unknown	Anaerococcus vaginalis	8
SYN021.I0101	Unknown	Streptococcus sp. KS 6	20
SYN021.I0101	Unknown	Streptococcus sp. FDAARGOS_192	16
SYN021.I0101	Unknown	Streptococcus sp. NSJ-72	1
SYN021.I0101	Unknown	Veillonella rodentium	4
SYN021.I0101	Unknown	Enterococcus sp. FDAARGOS_553	8
SYN022.I0101	indoor_air	Streptococcus thermophilus	10
SYN022.I0101	indoor_air	Enterococcus faecalis	1454
SYN022.I0101	indoor_air	Enterococcus mundtii	4
SYN022.I0101	indoor_air	Clostridium perfringens	9
SYN022.I0101	indoor_air	Mogibacterium pumilum	2
SYN022.I0101	indoor_air	Bulleidia sp. zg-1006	2
SYN022.I0101	indoor_air	Finegoldia magna	9
SYN022.I0101	indoor_air	Lancefieldella parvula	24
SYN022.I0101	indoor_air	Fusobacterium necrophorum	1
SYN022.I0101	indoor_air	Homo sapiens	8
SYN022.I0101	indoor_air	Selenomonas sputigena	6
SYN022.I0101	indoor_air	Prevotella melaninogenica	6
SYN022.I0101	indoor_air	Veillonella parvula	106
SYN022.I0101	indoor_air	Selenomonas sp. oral taxon 136	6
SYN022.I0101	modern calculus	Enterococcus mundtii	1
SYN022.I0101	modern calculus	Selenomonas sp. Marseille-Q3039	9
SYN022.I0101	modern calculus	Actinomyces viscosus	1
SYN022.I0101	modern calculus	Actinomyces oris	1
SYN022.I0101	modern calculus	Schaalia odontolytica	2
SYN022.I0101	modern calculus	Olsenella uli	7
SYN022.I0101	modern calculus	Fusobacterium necrophorum	6
SYN022.I0101	modern calculus	Tannerella forsythia	4
SYN022.I0101	modern calculus	Dialister pneumosintes	4
SYN022.I0101	plaque	Streptococcus pseudoporcinus	9
SYN022.I0101	plaque	Enterococcus mundtii	6
SYN022.I0101	plaque	Selenomonas sp. Marseille-Q3039	1
SYN022.I0101	plaque	Parvimonas micra	5
SYN022.I0101	plaque	Actinomyces sp. HMT 175	30
SYN022.I0101	plaque	Actinomyces viscosus	38
SYN022.I0101	plaque	Actinomyces oris	22
SYN022.I0101	plaque	Schaalia odontolytica	3
SYN022.I0101	plaque	Schaalia meyeri	1
SYN022.I0101	plaque	Cryptobacterium curtum	1
SYN022.I0101	plaque	Fusobacterium nucleatum	8
SYN022.I0101	plaque	Prevotella enoeca	6
SYN022.I0101	plaque	Prevotella intermedia	23
SYN022.I0101	plaque	Prevotella fusca	4
SYN022.I0101	plaque	Prevotella denticola	83
SYN022.I0101	plaque	Prevotella oris	166
SYN022.I0101	plaque	Tannerella forsythia	2
SYN022.I0101	plaque	Homo sapiens	1
SYN022.I0101	plaque	Actinomyces naeslundii	8
SYN022.I0101	plaque	Selenomonas sputigena	15
SYN022.I0101	plaque	Selenomonas sp. oral taxon 126	5
SYN022.I0101	plaque	Dialister pneumosintes	36
SYN022.I0101	plaque	Prevotella melaninogenica	11
SYN022.I0101	plaque	Actinomyces sp. oral taxon 169	10
SYN022.I0101	plaque	Actinomyces sp. oral taxon 171	14
SYN022.I0101	plaque	Veillonella parvula	1025
SYN022.I0101	plaque	Veillonella atypica	1
SYN022.I0101	plaque	Selenomonas sp. oral taxon 136	9
SYN022.I0101	plaque	Streptococcus constellatus	9
SYN022.I0101	plaque	Veillonella rodentium	28
SYN022.I0101	saliva	Histophilus somni	3
SYN022.I0101	saliva	Streptococcus salivarius	10
SYN022.I0101	saliva	Streptococcus suis	10
SYN022.I0101	saliva	Enterococcus mundtii	15
SYN022.I0101	saliva	Mogibacterium pumilum	2
SYN022.I0101	saliva	Erysipelothrix sp. HDW6C	1
SYN022.I0101	saliva	Bulleidia sp. zg-1006	1
SYN022.I0101	saliva	Intestinibaculum porci	1
SYN022.I0101	saliva	Veillonella nakazawae	70
SYN022.I0101	saliva	Parvimonas micra	5
SYN022.I0101	saliva	Actinomyces oris	7
SYN022.I0101	saliva	Actinomyces pacaensis	10
SYN022.I0101	saliva	Schaalia odontolytica	35
SYN022.I0101	saliva	Schaalia meyeri	1
SYN022.I0101	saliva	Cryptobacterium curtum	3
SYN022.I0101	saliva	Lancefieldella parvula	404
SYN022.I0101	saliva	Fusobacterium nucleatum	2
SYN022.I0101	saliva	Prevotella enoeca	24
SYN022.I0101	saliva	Prevotella intermedia	67
SYN022.I0101	saliva	Prevotella fusca	35
SYN022.I0101	saliva	Prevotella denticola	290
SYN022.I0101	saliva	Prevotella oris	769
SYN022.I0101	saliva	Prevotella sp. oral taxon 299	10
SYN022.I0101	saliva	Tannerella forsythia	4
SYN022.I0101	saliva	Homo sapiens	9
SYN022.I0101	saliva	Actinomyces naeslundii	2
SYN022.I0101	saliva	Lachnoanaerobaculum umeaense	30
SYN022.I0101	saliva	Mogibacterium diversum	130
SYN022.I0101	saliva	Selenomonas sputigena	18
SYN022.I0101	saliva	Selenomonas sp. oral taxon 126	25
SYN022.I0101	saliva	Selenomonas sp. oral taxon 478	30
SYN022.I0101	saliva	Prevotella melaninogenica	953
SYN022.I0101	saliva	Prevotella jejuni	20
SYN022.I0101	saliva	Actinomyces sp. oral taxon 171	6
SYN022.I0101	saliva	Veillonella parvula	2957
SYN022.I0101	saliva	Veillonella atypica	19
SYN022.I0101	saliva	Selenomonas sp. oral taxon 136	45
SYN022.I0101	saliva	[Haemophilus] ducreyi	1
SYN022.I0101	saliva	Veillonella dispar	40
SYN022.I0101	saliva	Prevotella scopos	70
SYN022.I0101	sediment	Enterococcus faecalis	1
SYN022.I0101	sediment	Clostridium perfringens	11
SYN022.I0101	sediment	Schaalia meyeri	1
SYN022.I0101	sediment	Homo sapiens	2
SYN022.I0101	skin	Enterococcus faecium	6
SYN022.I0101	skin	Selenomonas sp. oral taxon 920	4
SYN022.I0101	skin	Actinomyces viscosus	1
SYN022.I0101	skin	Prevotella denticola	2
SYN022.I0101	skin	Prevotella oris	1
SYN022.I0101	skin	Veillonella parvula	11
SYN022.I0101	stool	Enterococcus faecium	3
SYN022.I0101	stool	Enterococcus mundtii	1
SYN022.I0101	stool	Anaerostipes hadrus	10
SYN022.I0101	stool	Faecalibacterium prausnitzii	20
SYN022.I0101	stool	Prevotella fusca	1
SYN022.I0101	stool	Prevotella denticola	3
SYN022.I0101	Unknown	Histophilus somni	7
SYN022.I0101	Unknown	Bacillus cereus	10
SYN022.I0101	Unknown	Streptococcus pseudoporcinus	1
SYN022.I0101	Unknown	Enterococcus faecium	1
SYN022.I0101	Unknown	Enterococcus faecalis	5
SYN022.I0101	Unknown	Enterococcus mundtii	323
SYN022.I0101	Unknown	Butyrivibrio proteoclasticus	10
SYN022.I0101	Unknown	Mogibacterium pumilum	26
SYN022.I0101	Unknown	[Eubacterium] cellulosolvens	10
SYN022.I0101	Unknown	Erysipelothrix sp. HDW6C	9
SYN022.I0101	Unknown	Bulleidia sp. zg-1006	17
