sample	genus	count	rel_abund
SYN018.C0101	Caenibius	0	0
SYN018.C0101	Caldibacillus	0	0
SYN018.C0101	Caldicellulosiruptor	0	0
SYN018.C0101	Caldimicrobium	0	0
SYN018.C0101	Calditerrivibrio	0	0
SYN018.C0101	Caloramator	192	2.1451186150041662e-5
SYN018.C0101	Caloranaerobacter	214	2.390913456306727e-5
SYN018.C0101	Calothrix	0	0
SYN018.C0101	Calycomorphotria	0	0
SYN018.C0101	Campylobacter	1657	1.8512820547197413e-4
SYN018.C0101	Candidatus	96	1.0725593075020831e-5
SYN018.C0101	Capnocytophaga	0	0
SYN018.C0101	Caproiciproducens	0	0
SYN018.C0101	Carboxydocella	0	0
SYN018.C0101	Carboxydothermus	0	0
SYN018.C0101	Cardiobacterium	213	2.379740963520247e-5
SYN018.C0101	Carnobacterium	1017	1.1362425163850193e-4
SYN018.C0101	Catenulispora	0	0
SYN018.C0101	Caulobacter	105	1.1731117425804034e-5
SYN018.C0101	Celeribacter	0	0
SYN018.C0101	Cellulomonas	0	0
SYN018.C0101	Cellulosimicrobium	0	0
SYN018.C0101	Cellvibrio	0	0
SYN018.C0101	Cereibacter	0	0
SYN018.C0101	Chelativorans	0	0
SYN018.C0101	Chitinimonas	0	0
SYN018.C0101	Chitinophaga	0	0
SYN018.C0101	Chlamydia	0	0
SYN018.C0101	Chlorobaculum	0	0
SYN018.C0101	Chlorobium	0	0
SYN018.C0101	Chloroherpeton	0	0
SYN018.C0101	Chondromyces	0	0
SYN018.C0101	Christensenella	131	1.4635965550288843e-5
SYN018.C0101	Chryseobacterium	0	0
SYN018.C0101	Chryseolinea	0	0
SYN018.C0101	Chthonomonas	0	0
SYN018.C0101	Citrobacter	0	0
SYN018.C0101	Clavibacter	0	0
SYN018.C0101	Cloacibacillus	0	0
SYN018.C0101	Cloacibacterium	0	0
SYN018.C0101	Clostridioides	4071	4.548321813376021e-4
SYN018.C0101	Clostridium	5059	5.652164100680248e-4
SYN018.C0101	Cognatishimia	0	0
SYN018.C0101	Cohnella	0	0
SYN018.C0101	Collimonas	0	0
SYN018.C0101	Collinsella	1419	1.5853767264015166e-4
SYN018.C0101	Colwellia	0	0
SYN018.C0101	Comamonas	0	0
SYN018.C0101	Companilactobacillus	344	3.8433375185491313e-5
SYN018.C0101	Conexibacter	0	0
SYN018.C0101	Coprobacter	0	0
SYN018.C0101	Coprococcus	689	7.697847529884742e-5
SYN018.C0101	Corallococcus	0	0
SYN018.C0101	Coriobacterium	121	1.3518716271640839e-5
SYN018.C0101	Corynebacterium	408	4.5583770568838535e-5
SYN018.C0101	Crassaminicella	247	2.759605718260568e-5
SYN018.C0101	Croceicoccus	0	0
SYN018.C0101	Croceimicrobium	0	0
SYN018.C0101	Cronobacter	0	0
SYN018.C0101	Cryptobacterium	7935	8.865373026071906e-4
SYN018.C0101	Cupriavidus	0	0
SYN018.C0101	Curtobacterium	0	0
SYN018.C0101	Cutibacterium	251	2.804295689406488e-5
SYN018.C0101	Cyanobacterium	0	0
SYN018.C0101	Cyanothece	0	0
SYN018.C0101	Cyclobacterium	0	0
SYN018.C0101	Cystobacter	0	0
SYN018.C0101	Cytobacillus	0	0
SYN018.C0101	Defluviicoccus	0	0
SYN018.C0101	Dehalobacterium	0	0
SYN018.C0101	Dehalococcoides	0	0
SYN018.C0101	Dehalogenimonas	0	0
SYN018.C0101	Deinococcus	0	0
SYN018.C0101	Denitratisoma	0	0
SYN018.C0101	Denitrobacterium	551	6.156043525350498e-5
SYN018.C0101	Dermabacter	0	0
SYN018.C0101	Dermacoccus	0	0
SYN018.C0101	Desulfallas	0	0
SYN018.C0101	Desulfarculus	0	0
SYN018.C0101	Desulfatibacillum	0	0
SYN018.C0101	Desulfitobacterium	0	0
SYN018.C0101	Desulfobacter	0	0
SYN018.C0101	Desulfobulbus	0	0
SYN018.C0101	Desulfocapsa	0	0
SYN018.C0101	Desulfococcus	0	0
SYN018.C0101	Desulfocurvibacter	0	0
SYN018.C0101	Desulfoglaeba	0	0
SYN018.C0101	Desulfomicrobium	0	0
SYN018.C0101	Desulfonema	0	0
SYN018.C0101	Desulfopila	0	0
SYN018.C0101	Desulfosarcina	0	0
SYN018.C0101	Desulfosporosinus	0	0
SYN018.C0101	Desulfotalea	0	0
SYN018.C0101	Desulfotomaculum	0	0
SYN018.C0101	Desulfovibrio	0	0
SYN018.C0101	Desulfurispirillum	0	0
SYN018.C0101	Desulfurivibrio	0	0
SYN018.C0101	Desulfuromonas	0	0
SYN018.C0101	Devosia	0	0
SYN018.C0101	Dialister	31175	0.00348302462618515
SYN018.C0101	Diaphorobacter	0	0
SYN018.C0101	Dickeya	0	0
SYN018.C0101	Dinoroseobacter	0	0
SYN018.C0101	Dissulfurispira	0	0
SYN018.C0101	Dokdonella	0	0
SYN018.C0101	Dokdonia	0	0
SYN018.C0101	Dolichospermum	0	0
SYN018.C0101	Dolosigranulum	182	2.033393687139366e-5
SYN018.C0101	Draconibacterium	0	0
SYN018.C0101	Duncaniella	0	0
SYN018.C0101	Dyadobacter	0	0
SYN018.C0101	Dyella	0	0
SYN018.C0101	Dysosmobacter	0	0
SYN018.C0101	Echinicola	0	0
SYN018.C0101	Ectothiorhodospira	0	0
SYN018.C0101	Edaphobacter	0	0
SYN018.C0101	Edwardsiella	0	0
SYN018.C0101	Eggerthella	1471	1.6434736888912128e-4
SYN018.C0101	Eikenella	1051	1.1742289918590514e-4
SYN018.C0101	Elizabethkingia	0	0
SYN018.C0101	Elusimicrobium	0	0
SYN018.C0101	Ensifer	0	0
SYN018.C0101	Enterobacter	0	0
SYN018.C0101	Enterocloster	286	3.195332936933289e-5
SYN018.C0101	Enterococcus	1334374	0.14908283889466506
SYN018.C0101	Entomomonas	0	0
SYN018.C0101	Entomoplasma	0	0
SYN018.C0101	Epidermidibacterium	0	0
SYN018.C0101	Epilithonimonas	0	0
SYN018.C0101	Erysipelatoclostridium	122	1.3630441199505639e-5
SYN018.C0101	Erysipelothrix	330	3.686922619538411e-5
SYN018.C0101	Erythrobacter	0	0
SYN018.C0101	Escherichia	109	1.2178017137263235e-5
SYN018.C0101	Ethanoligenens	0	0
SYN018.C0101	Eubacterium	577	6.446528337798979e-5
SYN018.C0101	Exiguobacterium	0	0
SYN018.C0101	Ezakiella	120	1.3406991343776039e-5
SYN018.C0101	Faecalibacillus	0	0
SYN018.C0101	Faecalibacterium	1632	1.8233508227535414e-4
SYN018.C0101	Faecalibaculum	120	1.3406991343776039e-5
SYN018.C0101	Faecalitalea	131	1.4635965550288843e-5
SYN018.C0101	Fannyhessea	0	0
SYN018.C0101	Fastidiosipila	176	1.9663587304204856e-5
SYN018.C0101	Ferriphaselus	0	0
SYN018.C0101	Ferrovibrio	0	0
SYN018.C0101	Fervidobacterium	0	0
SYN018.C0101	Fibrella	0	0
SYN018.C0101	Fibrobacter	0	0
SYN018.C0101	Fictibacillus	0	0
SYN018.C0101	Filifactor	1042	1.1641737483512193e-4
SYN018.C0101	Filimonas	0	0
SYN018.C0101	Finegoldia	790	8.826269301319226e-5
SYN018.C0101	Fischerella	0	0
SYN018.C0101	Flammeovirga	0	0
SYN018.C0101	Flaviflexus	0	0
SYN018.C0101	Flavisolibacter	0	0
SYN018.C0101	Flavobacterium	0	0
SYN018.C0101	Flavonifractor	0	0
SYN018.C0101	Flintibacter	153	1.7093913963314448e-5
SYN018.C0101	Fluviicola	0	0
SYN018.C0101	Formosa	0	0
SYN018.C0101	Francisella	0	0
SYN018.C0101	Frankia	0	0
SYN018.C0101	Fretibacterium	0	0
SYN018.C0101	Friedmanniella	0	0
SYN018.C0101	Frondihabitans	0	0
SYN018.C0101	Fructilactobacillus	0	0
SYN018.C0101	Fulvivirga	0	0
SYN018.C0101	Furfurilactobacillus	201	2.2456710500824864e-5
SYN018.C0101	Fusobacterium	71186	0.007953250714983677
SYN018.C0101	Gardnerella	0	0
SYN018.C0101	Geitlerinema	0	0
SYN018.C0101	Gemella	13883	0.001551077173547023
SYN018.C0101	Gemmatirosa	0	0
SYN018.C0101	Geoalkalibacter	0	0
SYN018.C0101	Geobacillus	0	0
SYN018.C0101	Geobacter	0	0
SYN018.C0101	Georgenia	0	0
SYN018.C0101	Geosporobacter	156	1.742908874690885e-5
SYN018.C0101	Geovibrio	0	0
SYN018.C0101	Gimesia	0	0
SYN018.C0101	Glaciecola	0	0
SYN018.C0101	Glaesserella	105	1.1731117425804034e-5
SYN018.C0101	Gloeobacter	0	0
SYN018.C0101	Gluconacetobacter	0	0
SYN018.C0101	Glutamicibacter	0	0
SYN018.C0101	Gordonia	0	0
SYN018.C0101	Gordonibacter	935	1.0446280755358831e-4
SYN018.C0101	Gottschalkia	146	1.631183946826085e-5
SYN018.C0101	Gracilibacillus	0	0
SYN018.C0101	Gramella	0	0
SYN018.C0101	Granulicella	0	0
SYN018.C0101	Granulosicoccus	0	0
SYN018.C0101	Gudongella	232	2.5920183264633675e-5
SYN018.C0101	Haemophilus	90607	0.010123060539045964
SYN018.C0101	Hahella	0	0
SYN018.C0101	Haliangium	0	0
SYN018.C0101	Haliscomenobacter	0	0
SYN018.C0101	Haloactinobacterium	0	0
SYN018.C0101	Haloarcula	0	0
SYN018.C0101	Halobacillus	0	0
SYN018.C0101	Halobacteriovorax	0	0
SYN018.C0101	Halobacteroides	0	0
SYN018.C0101	Haloferax	0	0
SYN018.C0101	Halomonas	0	0
SYN018.C0101	Halorhabdus	0	0
SYN018.C0101	Halorhodospira	0	0
SYN018.C0101	Halothermothrix	0	0
SYN018.C0101	Hartmannibacter	0	0
SYN018.C0101	Hathewaya	121	1.3518716271640839e-5
SYN018.C0101	Helicobacter	0	0
SYN018.C0101	Heliobacterium	0	0
SYN018.C0101	Heliorestis	0	0
SYN018.C0101	Herbaspirillum	0	0
SYN018.C0101	Herbinix	226	2.5249833697444873e-5
SYN018.C0101	Herminiimonas	0	0
SYN018.C0101	Histophilus	0	0
SYN018.C0101	Homo	34966	0.003906573827720608
SYN018.C0101	Hoyosella	0	0
SYN018.C0101	Humisphaera	0	0
SYN018.C0101	Hungatella	322	3.59754267724657e-5
SYN018.C0101	Hydrogenophaga	98	1.0949042930750432e-5
SYN018.C0101	Hydrogenovibrio	0	0
SYN018.C0101	Hylemonella	0	0
SYN018.C0101	Hymenobacter	0	0
SYN018.C0101	Hypericibacter	0	0
SYN018.C0101	Hyphomicrobium	0	0
SYN018.C0101	Hyphomonas	0	0
SYN018.C0101	Ilyobacter	0	0
SYN018.C0101	Immundisolibacter	0	0
SYN018.C0101	Inhella	0	0
SYN018.C0101	Intestinibaculum	92	1.027869336356163e-5
SYN018.C0101	Intestinimonas	101	1.1284217714344832e-5
SYN018.C0101	Intrasporangium	0	0
SYN018.C0101	Iodobacter	0	0
SYN018.C0101	Isoptericola	0	0
SYN018.C0101	Janthinobacterium	0	0
SYN018.C0101	Jeotgalibaca	877	9.798276173742989e-5
SYN018.C0101	Jeotgalibacillus	92	1.027869336356163e-5
SYN018.C0101	Jeotgalicoccus	0	0
SYN018.C0101	Jonesia	0	0
SYN018.C0101	Jonquetella	0	0
SYN018.C0101	Kaistella	0	0
SYN018.C0101	Keratinibaculum	121	1.3518716271640839e-5
SYN018.C0101	Ketobacter	0	0
SYN018.C0101	Kibdelosporangium	0	0
SYN018.C0101	Kineobactrum	0	0
SYN018.C0101	Kingella	97	1.083731800288563e-5
SYN018.C0101	Kinneretia	96	1.0725593075020831e-5
SYN018.C0101	Kiritimatiella	0	0
SYN018.C0101	Kitasatospora	0	0
SYN018.C0101	Klebsiella	0	0
SYN018.C0101	Kocuria	0	0
SYN018.C0101	Koleobacter	0	0
SYN018.C0101	Kosmotoga	0	0
SYN018.C0101	Kozakia	0	0
SYN018.C0101	Kroppenstedtia	0	0
SYN018.C0101	Ktedonosporobacter	0	0
SYN018.C0101	Kurthia	0	0
SYN018.C0101	Kushneria	0	0
SYN018.C0101	Kutzneria	0	0
SYN018.C0101	Kyrpidia	0	0
SYN018.C0101	Kytococcus	0	0
SYN018.C0101	Labilibaculum	0	0
SYN018.C0101	Labilithrix	0	0
SYN018.C0101	Labrenzia	0	0
SYN018.C0101	Labrys	0	0
SYN018.C0101	Laceyella	0	0
SYN018.C0101	Lachnoanaerobaculum	4139	4.6242947643240854e-4
SYN018.C0101	Lachnoclostridium	557	6.223078482069378e-5
SYN018.C0101	Lachnospira	378	4.2232022732894524e-5
SYN018.C0101	Lacibacter	0	0
SYN018.C0101	Lacimicrobium	0	0
SYN018.C0101	Lacinutrix	0	0
SYN018.C0101	Lacipirellula	0	0
SYN018.C0101	Lacrimispora	921	1.028986585634811e-4
SYN018.C0101	Lacticaseibacillus	1168113	0.1305073406629355
SYN018.C0101	Lactiplantibacillus	8505	9.502205114901267e-4
SYN018.C0101	Lactobacillus	3997	4.465645366756069e-4
SYN018.C0101	Lactococcus	1303	1.455775810078348e-4
SYN018.C0101	Lacunisphaera	0	0
SYN018.C0101	Lancefieldella	91094	0.010177470578916121
SYN018.C0101	Lapidilactobacillus	0	0
SYN018.C0101	Latilactobacillus	493	5.508038943734656e-5
SYN018.C0101	Lautropia	205	2.2903610212284067e-5
SYN018.C0101	Lawsonella	0	0
SYN018.C0101	Leadbetterella	0	0
SYN018.C0101	Leclercia	0	0
SYN018.C0101	Lederbergia	93	1.039041829142643e-5
SYN018.C0101	Legionella	0	0
SYN018.C0101	Leifsonia	0	0
SYN018.C0101	Leisingera	0	0
SYN018.C0101	Lentibacillus	0	0
SYN018.C0101	Lentilactobacillus	771	8.613991938376105e-5
SYN018.C0101	Leptothrix	0	0
SYN018.C0101	Leptotrichia	2265	2.5305696161377275e-4
SYN018.C0101	Leuconostoc	136	1.5194590189612844e-5
SYN018.C0101	Levilactobacillus	1285	1.4356653230626843e-4
SYN018.C0101	Lichenihabitans	0	0
SYN018.C0101	Ligilactobacillus	1577	1.761902112427901e-4
SYN018.C0101	Limnobacter	0	0
SYN018.C0101	Limnohabitans	0	0
SYN018.C0101	Limosilactobacillus	95486	0.010668166462098323
SYN018.C0101	Liquorilactobacillus	94	1.0502143219291231e-5
SYN018.C0101	Listeria	239	2.6702257759687278e-5
SYN018.C0101	Loigolactobacillus	523	5.8432137273290566e-5
SYN018.C0101	Longibaculum	0	0
SYN018.C0101	Luteibacter	0	0
SYN018.C0101	Luteimicrobium	0	0
SYN018.C0101	Lysinibacillus	0	0
SYN018.C0101	Lysinimonas	0	0
SYN018.C0101	Lysobacter	0	0
SYN018.C0101	Macrococcus	158	1.765253860263845e-5
SYN018.C0101	Mageeibacillus	327	3.653405141178971e-5
SYN018.C0101	Magnetospira	0	0
SYN018.C0101	Magnetospirillum	0	0
SYN018.C0101	Malaciobacter	0	0
SYN018.C0101	Mammaliicoccus	288	3.217677922506249e-5
SYN018.C0101	Mannheimia	0	0
SYN018.C0101	Maribacter	0	0
SYN018.C0101	Mariniflexile	0	0
SYN018.C0101	Marinilactibacillus	109	1.2178017137263235e-5
SYN018.C0101	Marinobacter	0	0
SYN018.C0101	Marinobacterium	0	0
SYN018.C0101	Marinomonas	0	0
SYN018.C0101	Marinovum	0	0
SYN018.C0101	Mariprofundus	0	0
SYN018.C0101	Maritalea	0	0
SYN018.C0101	Marmoricola	0	0
SYN018.C0101	Martelella	0	0
SYN018.C0101	Massilia	3098	3.4612382652515143e-4
SYN018.C0101	Massilistercora	184	2.055738672712326e-5
SYN018.C0101	Megamonas	103	1.1507667570074434e-5
SYN018.C0101	Megasphaera	0	0
SYN018.C0101	Meiothermus	0	0
SYN018.C0101	Melaminivora	0	0
SYN018.C0101	Melissococcus	101	1.1284217714344832e-5
SYN018.C0101	Melittangium	0	0
SYN018.C0101	Mesobacillus	107	1.1954567281533635e-5
SYN018.C0101	Mesoplasma	0	0
SYN018.C0101	Mesorhizobium	0	0
SYN018.C0101	Mesotoga	0	0
SYN018.C0101	Metabacillus	0	0
SYN018.C0101	Methanosarcina	0	0
SYN018.C0101	Methylobacterium	0	0
SYN018.C0101	Methylocaldum	0	0
SYN018.C0101	Methyloceanibacter	0	0
SYN018.C0101	Methylocella	0	0
SYN018.C0101	Methylococcus	0	0
SYN018.C0101	Methylocystis	0	0
SYN018.C0101	Methyloligella	0	0
SYN018.C0101	Methylomicrobium	0	0
SYN018.C0101	Methylomonas	0	0
SYN018.C0101	Methylomusa	0	0
SYN018.C0101	Methylorubrum	0	0
SYN018.C0101	Methylotenera	0	0
SYN018.C0101	Methylotuvimicrobium	0	0
SYN018.C0101	Methylovulum	0	0
SYN018.C0101	Micavibrio	0	0
SYN018.C0101	Microbacterium	0	0
SYN018.C0101	Microbulbifer	0	0
SYN018.C0101	Microchaete	0	0
SYN018.C0101	Micrococcus	0	0
SYN018.C0101	Microlunatus	0	0
SYN018.C0101	Micromonospora	0	0
SYN018.C0101	Microterricola	0	0
SYN018.C0101	Microvirga	0	0
SYN018.C0101	Minicystis	0	0
SYN018.C0101	Miniimonas	0	0
SYN018.C0101	Mitsuaria	0	0
SYN018.C0101	Mixta	0	0
SYN018.C0101	Mobilicoccus	0	0
SYN018.C0101	Mobiluncus	0	0
SYN018.C0101	Mogibacterium	211173	0.023593288191993477
SYN018.C0101	Monoglobus	0	0
SYN018.C0101	Moorea	0	0
SYN018.C0101	Moorella	0	0
SYN018.C0101	Moraxella	0	0
SYN018.C0101	Morganella	0	0
SYN018.C0101	Moritella	0	0
SYN018.C0101	Mucilaginibacter	0	0
SYN018.C0101	Murdochiella	0	0
SYN018.C0101	Muribaculum	257	2.8713306461253683e-5
SYN018.C0101	Muricauda	0	0
SYN018.C0101	Mycetocola	0	0
SYN018.C0101	Mycobacterium	0	0
SYN018.C0101	Mycobacteroides	0	0
SYN018.C0101	Mycolicibacterium	0	0
SYN018.C0101	Mycoplasma	0	0
SYN018.C0101	Myxococcus	0	0
SYN018.C0101	Nakamurella	0	0
SYN018.C0101	Natronomonas	0	0
SYN018.C0101	Ndongobacter	0	0
SYN018.C0101	Neisseria	9109	0.0010177023679204661
SYN018.C0101	Neoasaia	0	0
SYN018.C0101	Neobacillus	0	0
SYN018.C0101	Neokomagataea	0	0
SYN018.C0101	Neorhizobium	0	0
SYN018.C0101	Neptunomonas	0	0
SYN018.C0101	Nibribacter	0	0
SYN018.C0101	Nissabacter	0	0
SYN018.C0101	Nitratifractor	0	0
SYN018.C0101	Nitratiruptor	0	0
SYN018.C0101	Nitrobacter	0	0
SYN018.C0101	Nitrospira	0	0
SYN018.C0101	Niveibacterium	0	0
SYN018.C0101	Nocardia	0	0
SYN018.C0101	Nocardioides	0	0
SYN018.C0101	Nocardiopsis	0	0
SYN018.C0101	Nodularia	0	0
SYN018.C0101	Nonlabens	0	0
SYN018.C0101	Nonomuraea	0	0
SYN018.C0101	Nostoc	0	0
SYN018.C0101	Novibacillus	0	0
SYN018.C0101	Novosphingobium	0	0
SYN018.C0101	Oceanisphaera	0	0
SYN018.C0101	Oceanispirochaeta	0	0
SYN018.C0101	Oceanithermus	0	0
SYN018.C0101	Oceanobacillus	91	1.016696843569683e-5
SYN018.C0101	Odoribacter	0	0
SYN018.C0101	Oecophyllibacter	0	0
SYN018.C0101	Oenococcus	0	0
SYN018.C0101	Oerskovia	0	0
SYN018.C0101	Olleya	0	0
SYN018.C0101	Olsenella	6883	7.690026784934206e-4
SYN018.C0101	Ornithinimicrobium	0	0
SYN018.C0101	Ornithobacterium	0	0
SYN018.C0101	Orrella	0	0
SYN018.C0101	Oscillibacter	98	1.0949042930750432e-5
SYN018.C0101	Ottowia	0	0
SYN018.C0101	Paenibacillus	101	1.1284217714344832e-5
SYN018.C0101	Paeniclostridium	585	6.535908280090819e-5
SYN018.C0101	Paenisporosarcina	0	0
SYN018.C0101	Paludibacter	0	0
SYN018.C0101	Paludibaculum	0	0
SYN018.C0101	Panacibacter	0	0
SYN018.C0101	Pandoraea	0	0
SYN018.C0101	Pantoea	0	0
SYN018.C0101	Parabacteroides	187	2.0892561510717662e-5
SYN018.C0101	Paraburkholderia	0	0
SYN018.C0101	Paraclostridium	531	5.932593669620897e-5
SYN018.C0101	Paracoccus	0	0
SYN018.C0101	Paraflavitalea	0	0
SYN018.C0101	Parageobacillus	0	0
SYN018.C0101	Paraliobacillus	125	1.396561598310004e-5
SYN018.C0101	Paraoerskovia	0	0
SYN018.C0101	Paraprevotella	105	1.1731117425804034e-5
SYN018.C0101	Parascardovia	0	0
SYN018.C0101	Parasphingopyxis	0	0
SYN018.C0101	Parolsenella	1062	1.1865187339241794e-4
SYN018.C0101	Parvimonas	5328	5.952704156636561e-4
SYN018.C0101	Pasteurella	0	0
SYN018.C0101	Paucibacter	0	0
SYN018.C0101	Paucilactobacillus	391	4.368444679513693e-5
SYN018.C0101	Pauljensenia	908	1.0144623450123869e-4
SYN018.C0101	Pectinatus	0	0
SYN018.C0101	Pectobacterium	0	0
SYN018.C0101	Pediococcus	596	6.6588057007421e-5
SYN018.C0101	Pedobacter	0	0
SYN018.C0101	Pelagibacterium	0	0
SYN018.C0101	Pelosinus	0	0
SYN018.C0101	Peptacetobacter	2503	2.796474944455952e-4
SYN018.C0101	Peptoclostridium	466	5.206381638499695e-5
SYN018.C0101	Peptoniphilus	422	4.7147919558945734e-5
SYN018.C0101	Peribacillus	0	0
SYN018.C0101	Persicimonas	0	0
SYN018.C0101	Petrimonas	0	0
SYN018.C0101	Petrocella	0	0
SYN018.C0101	Phaeobacter	0	0
SYN018.C0101	Phascolarctobacterium	0	0
SYN018.C0101	Phenylobacterium	0	0
SYN018.C0101	Phocaeicola	579	6.468873323371939e-5
SYN018.C0101	Phoenicibacter	0	0
SYN018.C0101	Photobacterium	0	0
SYN018.C0101	Phreatobacter	0	0
SYN018.C0101	Phycicoccus	0	0
SYN018.C0101	Phyllobacterium	0	0
SYN018.C0101	Pirellula	0	0
SYN018.C0101	Planctomyces	0	0
SYN018.C0101	Planktomarina	0	0
SYN018.C0101	Planktothrix	0	0
SYN018.C0101	Planococcus	0	0
SYN018.C0101	Planomicrobium	0	0
SYN018.C0101	Plantactinospora	0	0
SYN018.C0101	Polaribacter	0	0
SYN018.C0101	Polaromonas	0	0
SYN018.C0101	Polymorphum	0	0
SYN018.C0101	Polynucleobacter	0	0
SYN018.C0101	Pontibacillus	0	0
SYN018.C0101	Pontibacter	0	0
SYN018.C0101	Poriferisphaera	0	0
SYN018.C0101	Porphyrobacter	0	0
SYN018.C0101	Porphyromonas	2081	2.3249957488664949e-4
SYN018.C0101	Pradoshia	0	0
SYN018.C0101	Prevotella	320059	0.035758568687480126
SYN018.C0101	Priestia	126	1.407734091096484e-5
SYN018.C0101	Prochlorococcus	111	1.2401466992992836e-5
SYN018.C0101	Propionibacterium	0	0
SYN018.C0101	Propioniciclava	0	0
SYN018.C0101	Propionimicrobium	101	1.1284217714344832e-5
SYN018.C0101	Prosthecochloris	0	0
SYN018.C0101	Protaetiibacter	0	0
SYN018.C0101	Proteiniphilum	0	0
SYN018.C0101	Proteus	0	0
SYN018.C0101	Providencia	0	0
SYN018.C0101	Pseudactinotalea	0	0
SYN018.C0101	Pseudanabaena	0	0
SYN018.C0101	Pseudarthrobacter	0	0
SYN018.C0101	Pseudescherichia	0	0
SYN018.C0101	Pseudoalteromonas	0	0
SYN018.C0101	Pseudobacter	0	0
SYN018.C0101	Pseudobutyrivibrio	281	3.139470473000889e-5
SYN018.C0101	Pseudoclostridium	0	0
SYN018.C0101	Pseudocnuella	0	0
SYN018.C0101	Pseudodesulfovibrio	0	0
SYN018.C0101	Pseudolabrys	0	0
SYN018.C0101	Pseudoleptotrichia	0	0
SYN018.C0101	Pseudomonas	99	1.1060767858615232e-5
SYN018.C0101	Pseudonocardia	0	0
SYN018.C0101	Pseudopedobacter	0	0
SYN018.C0101	Pseudopropionibacterium	475	5.306934073578016e-5
SYN018.C0101	Pseudopuniceibacterium	0	0
SYN018.C0101	Psychrobacillus	0	0
SYN018.C0101	Psychrobacter	0	0
SYN018.C0101	Psychroflexus	0	0
SYN018.C0101	Psychrosphaera	0	0
SYN018.C0101	Pulveribacter	0	0
SYN018.C0101	Pusillimonas	0	0
SYN018.C0101	Pyruvatibacter	0	0
SYN018.C0101	Pyxidicoccus	0	0
SYN018.C0101	Qipengyuania	0	0
SYN018.C0101	Radiobacillus	0	0
SYN018.C0101	Raineyella	0	0
SYN018.C0101	Ralstonia	0	0
SYN018.C0101	Ramlibacter	0	0
SYN018.C0101	Raoultella	0	0
SYN018.C0101	Reinekea	0	0
SYN018.C0101	Rhizobacter	0	0
SYN018.C0101	Rhizobium	0	0
SYN018.C0101	Rhodanobacter	0	0
SYN018.C0101	Rhodococcus	0	0
SYN018.C0101	Rhodoferax	0	0
SYN018.C0101	Rhodopirellula	0	0
SYN018.C0101	Rhodopseudomonas	0	0
SYN018.C0101	Rhodospirillum	0	0
SYN018.C0101	Rhodothermus	0	0
SYN018.C0101	Rhodovulum	0	0
SYN018.C0101	Riemerella	0	0
SYN018.C0101	Robiginitalea	0	0
SYN018.C0101	Romboutsia	1815	2.0278074407461259e-4
SYN018.C0101	Roseateles	0	0
SYN018.C0101	Roseburia	664	7.418535210222742e-5
SYN018.C0101	Roseibacterium	0	0
SYN018.C0101	Roseiflexus	0	0
SYN018.C0101	Roseimicrobium	0	0
SYN018.C0101	Roseitalea	0	0
SYN018.C0101	Roseobacter	0	0
SYN018.C0101	Roseococcus	0	0
SYN018.C0101	Roseovarius	0	0
SYN018.C0101	Rosistilla	0	0
SYN018.C0101	Rothia	5058	5.651046851401601e-4
SYN018.C0101	Ruania	0	0
SYN018.C0101	Rubrobacter	0	0
SYN018.C0101	Ruegeria	0	0
SYN018.C0101	Rufibacter	0	0
SYN018.C0101	Ruminiclostridium	109	1.2178017137263235e-5
SYN018.C0101	Ruminococcus	1018	1.1373597656636673e-4
SYN018.C0101	Rummeliibacillus	0	0
SYN018.C0101	Runella	0	0
SYN018.C0101	Ruthenibacterium	182	2.033393687139366e-5
SYN018.C0101	Saccharibacillus	0	0
SYN018.C0101	Saccharopolyspora	0	0
SYN018.C0101	Saccharothrix	0	0
SYN018.C0101	Salegentibacter	0	0
SYN018.C0101	Salicibibacter	0	0
SYN018.C0101	Salimicrobium	0	0
SYN018.C0101	Salinibacter	0	0
SYN018.C0101	Salinibacterium	0	0
SYN018.C0101	Salinicoccus	0	0
SYN018.C0101	Salinicola	0	0
SYN018.C0101	Salinimonas	0	0
SYN018.C0101	Salinivirga	0	0
SYN018.C0101	Salipiger	0	0
SYN018.C0101	Salmonella	0	0
SYN018.C0101	Sandaracinus	0	0
SYN018.C0101	Sanguibacter	0	0
SYN018.C0101	Saprospira	0	0
SYN018.C0101	Sarcina	108	1.2066292209398435e-5
SYN018.C0101	Scardovia	0	0
SYN018.C0101	Schaalia	100757	0.011257068556873686
SYN018.C0101	Schlegelella	0	0
SYN018.C0101	Schleiferilactobacillus	190	2.1227736294312062e-5
SYN018.C0101	Schnuerera	0	0
SYN018.C0101	Scytonema	0	0
SYN018.C0101	Sebaldella	0	0
SYN018.C0101	Secundilactobacillus	347	3.876854996908571e-5
SYN018.C0101	Sedimentibacter	0	0
SYN018.C0101	Sediminibacillus	0	0
SYN018.C0101	Sediminispirochaeta	0	0
SYN018.C0101	Selenomonas	5715	6.385079627473339e-4
SYN018.C0101	Seonamhaeicola	0	0
SYN018.C0101	Serinicoccus	0	0
SYN018.C0101	Serratia	0	0
SYN018.C0101	Shewanella	0	0
SYN018.C0101	Shinella	0	0
SYN018.C0101	Simonsiella	0	0
SYN018.C0101	Simplicispira	0	0
SYN018.C0101	Sinomonas	0	0
SYN018.C0101	Sinorhizobium	0	0
SYN018.C0101	Slackia	2390	2.670225775968728e-4
SYN018.C0101	Sneathia	0	0
SYN018.C0101	Snodgrassella	0	0
