#OTU ID	ERR1883419	ERR1883420	ERR1883421	ERR1883422	ERR1883423	ERR1883424	ERR1883430	ERR1883436	ERR1883438	JAE006.A0101	JAE007.A0101	JAE008.A0101	JAE009.A0101	JAE010.A0101	JAE012.A0101	JAE013.A0101	JAE014.A0101	JAE015.A0101	JAE016.A0101	SRR059389	SRR059425	SRR059455	SRR059917	SRR060358	SRR1631060	SRR1631061	SRR1631063	SRR1631064	SRR1633008	SRR1761677	SRR1761682	SRR1761688	SRR1761692	SRR1761697	SRR1761698	SRR1761705	SRR1761710	SRR1761718	SRR1761721	SRR1929408	SRR1930121	SRR1930123	SRR1930141	SRR1930145	SRR3184100	SRR3184876	SRR3189411	SRR3189416	SRR3189418	SRR5975923	SRR5975924	SRR5975925	SRR5975926	SRR5975927	SRR5975928	SRR5975929	SRR5975930	SRR5975931	SRR5975932	SRR5975933	SRR5975934	SRR5975936	SRR5975937	SRR6129806	SRR6129807	SRR6129808	SRR6129809	SRR6129810	SRR6129811	SRS011247	SRS011310	SRS012281	SRS013711	SRS013942	SRS013950	SRS014107	SRS014468	SRS014477	SRS014691	SRS014692	SRS015055	SRS015064	SRS015378	SRS015755	SRS019029	SRS019120	SRS019129	SRS019333	SRS021960	SRS022149	SRS023591	SRS045313	SRS047265	SRS051378	SRS052604	SRS052668	SRS056892	SRS058105	SRS063215	SRS063478	SRS064493	SRS075406	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN012.I0101	SYN014.A0101	SYN014.C0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN015.I0101	SYN017.A0101	SYN017.B0101	SYN017.D0101	SYN017.E0101	SYN018.C0101	SYN018.I0101	SYN019.I0101	SYN021.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN026.I0101	SYN028.I0101
Actinoplanes teichomyceticus	4	8	3	4	45	31	14	30	25	0	0	390	364	0	0	0	631	564	681	0	0	0	0	0	553	555	593	654	156	0	0	0	0	111	0	0	0	0	74	0	0	0	124	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phytohabitans suffuscus	9	8	4	8	57	28	16	38	34	0	0	395	340	0	0	0	596	387	511	0	0	0	0	0	633	689	729	794	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	99	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phytohabitans flavus	4	11	5	12	35	20	14	23	40	0	0	428	400	0	0	0	489	320	429	0	0	0	0	0	471	536	646	619	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinispora arenicola	3	3	2	6	14	16	8	11	16	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	192	207	220	238	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinispora tropica	2	5	2	3	15	6	5	11	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	203	195	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plantactinospora sp. BB1	1	1	0	1	8	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	195	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verrucosispora sp. NA02020	1	2	5	1	14	10	5	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	263	291	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp. oral taxon 414	4	5	1	2	9	4	5	10	10	35455	5087	2012412	3487542	1533727	299484	81409	4880216	6140103	8076505	0	0	0	0	0	3618	3642	4245	4204	3977	278	0	0	1016	148	192	71	0	0	0	0	197	353	305	0	8928	16340	17593	17168	15362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1437	2758	4324	10060	2519	6098	0	462	88	243	240	75915	537448	120	25475	4459	0	2375	38439	16765	18503	74941	449	52340	12384	50593	169353	8148	2739	1419	20388	37508	1042	2299	0	45644	413	12065	797	4613	6588	10354	688	217	81	414	774	0	0	144	0	37	719	0	112	0	0	349	89	281	387	1243	451	1538	749	278
Actinomyces sp. ZJ34	3	5	0	2	4	4	5	7	11	13331	710	41518	38045	17562	14996	4659	66701	37942	59697	0	0	0	0	0	1827	1850	2140	2240	221	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	1593	595	714	655	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	122	348	0	0	0	0	0	183	0	1397	3505	29	1092	0	0	221	8447	6047	7700	1007	66	1946	4043	7040	9314	105	181	602	2407	815	0	800	0	3416	45	6027	115	386	638	807	287	151	0	264	466	0	0	0	0	0	322	0	0	0	0	111	0	72	193	443	210	370	213	179
Actinomyces sp. zg-993	3	4	0	0	1	2	0	7	0	5824	0	16958	13980	8815	6917	2032	26623	11662	18245	0	0	0	0	0	321	305	355	389	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	658	0	283	261	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	141	328	0	0	0	0	9	210	0	655	1111	21	412	0	0	191	3886	2534	3125	396	37	828	2071	2488	3353	51	82	270	992	512	0	475	0	1533	41	2654	83	213	363	477	242	278	0	199	401	0	0	115	0	0	280	0	0	0	0	155	0	91	170	387	186	358	216	211
Actinomyces sp. Z16	2	6	0	2	6	0	2	8	6	7337	519	27220	28064	14401	7160	3542	44044	31868	50994	0	158	0	0	0	428	478	489	510	224	0	0	0	0	0	0	0	0	0	0	0	101	179	133	52	1193	484	603	582	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	1320	3234	14	830	0	0	115	6719	4918	5436	780	35	1570	3080	5777	7675	95	123	409	1763	625	0	466	0	2461	25	3645	77	256	432	495	211	178	0	169	380	0	0	0	0	0	241	0	0	0	0	123	89	0	198	303	138	252	189	0
Actinomyces sp. ZJ750	2	4	0	2	3	3	2	8	11	75512	2293	260276	126805	22644	136860	6059	395225	83546	84809	0	0	0	0	0	736	738	826	832	209	0	0	0	0	0	0	0	0	0	79	0	0	103	118	0	1609	658	860	839	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	168	33	1634	5195	23	1277	105	0	195	9677	6998	10611	1198	59	2515	4526	7169	10845	120	198	938	3507	937	0	778	0	5370	46	10872	153	367	706	795	238	201	0	219	492	0	0	0	0	0	298	0	0	0	0	125	90	93	205	430	174	339	208	0
Actinomyces sp. 432	1	3	0	0	2	1	2	11	8	5986	0	20283	21767	11679	5548	2984	33702	23038	37861	0	0	0	0	0	376	368	442	418	160	0	0	0	0	0	0	0	0	87	0	0	237	0	135	0	1024	395	431	433	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	92	0	1046	2269	11	724	0	0	97	5576	4152	4072	608	0	1290	3122	4484	6194	57	102	309	1372	583	0	567	0	2119	21	3049	87	197	333	407	230	112	0	215	335	0	98	0	154	85	358	0	0	76	64	0	0	94	140	329	264	269	190	216
Actinomyces slackii	5	1	1	1	11	1	7	18	9	19415	1179	35591	41106	21791	11239	6879	57267	40718	62591	0	0	0	0	0	810	784	922	887	329	0	0	0	0	0	0	0	0	0	0	0	0	158	113	0	2226	723	934	960	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	130	236	0	0	0	16	99	0	1958	4255	23	2447	315	0	176	14042	9868	14396	1270	60	2592	6557	8348	13129	152	229	1045	3552	1425	87	1418	0	6313	48	12440	198	528	931	931	380	158	0	222	546	0	0	0	0	0	380	0	0	0	0	177	0	127	211	700	190	494	334	109
Actinomyces weissii	5	1	0	6	3	1	5	7	8	7452	458	21469	20450	9757	7684	2687	34718	19367	30693	0	0	0	0	0	2401	2368	2777	2787	130	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	819	404	413	409	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	167	124	230	0	0	9	122	0	831	1745	19	644	0	0	120	4919	3550	4577	579	32	1135	2836	3813	4771	70	77	402	1319	648	0	746	0	2218	16	3664	90	209	361	466	148	166	0	199	395	0	0	0	51	37	183	0	0	54	164	0	98	115	184	216	146	234	157	0
Actinomyces radicidentis	4	2	4	2	10	10	11	7	12	16984	829	56530	49515	21150	20382	6016	89498	48070	77213	0	0	0	0	0	2249	2273	2553	2711	363	0	0	0	99	0	0	0	0	0	0	0	130	0	124	0	1757	903	964	944	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1537	1359	1615	438	673	0	0	7	132	0	1735	4752	18	1313	135	0	151	10092	7030	7602	1059	45	2222	4919	8651	11919	111	173	519	2324	803	0	870	0	3764	41	6737	156	374	654	804	259	262	0	354	607	0	0	0	73	0	396	0	0	49	0	107	100	106	250	411	270	295	213	187
Actinomyces qiguomingii	3	2	0	1	5	0	6	10	6	5796	0	17896	18823	11179	4390	2739	29715	21761	33822	0	0	0	0	0	322	361	438	434	145	0	154	152	0	153	0	0	0	0	80	0	177	102	0	0	897	397	417	443	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	73	0	937	1959	14	671	0	0	123	5545	3580	4304	629	30	1184	2752	4247	5446	65	121	418	1336	639	0	845	0	2161	23	3902	79	200	370	387	161	0	0	164	244	0	0	0	0	0	244	0	0	0	0	0	0	0	0	274	148	200	140	142
Actinomyces viscosus	2	2	1	2	3	3	0	5	7	377334	20715	69214	200682	84644	16946	76340	105764	58022	86465	0	0	0	0	0	4821	4896	5495	5529	1274	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	27931	5501	6008	5554	5270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	730	160	327	169	13100	16612	109	17438	8596	49	920	160110	118602	303636	8136	693	20485	45547	33019	72773	1153	2833	19431	50758	16255	839	15902	215	111019	266	280953	1353	4937	10993	9642	6772	189	96	1376	5496	255	128	151	0	35	6227	0	109	0	65	2374	131	1498	1451	13085	2525	7816	4742	1692
Actinomyces oris	2	3	0	0	2	0	3	6	5	115366	12264	219671	657892	1047098	244937	119327	78020	102799	46296	0	0	0	0	0	23160	23563	26710	26703	9411	442	240	0	2255	0	0	0	0	0	0	0	175	264	293	0	173105	14516	49432	46616	42856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692	266	844	616	289	716	649	7464	4187	2443	1333	45956	45746	820	21661	41205	799	8039	598663	327644	130223	117390	4647	60885	414066	386443	149648	7189	20520	19840	153656	138532	4877	349031	1592	102989	648	126085	20268	31894	59347	40947	25859	297	418	6099	19673	1641	496	715	114	201	23163	519	649	0	280	9238	465	6124	5617	48511	9418	28240	19129	6780
Actinomyces howellii	1	5	1	1	10	3	3	17	13	14638	846	51246	50118	22536	16180	6034	83103	52691	85527	0	0	0	0	0	784	708	865	855	352	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	1817	843	945	896	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	235	0	0	5	131	0	1829	4967	19	1432	273	0	143	10489	7677	8190	1286	64	2591	5038	9776	12548	113	252	703	2798	1009	0	812	0	3847	36	6711	169	379	689	788	250	194	0	168	454	0	0	0	0	0	300	0	0	0	0	140	85	73	230	434	150	338	216	0
Actinomyces lilanjuaniae	1	1	1	1	6	3	3	10	4	6092	0	9946	10747	6936	2817	2225	14863	9236	15896	0	0	0	0	0	253	250	270	259	116	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	667	0	298	245	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	76	0	632	917	12	472	0	0	88	4104	2984	4521	455	0	775	2093	2609	3579	52	69	353	1194	463	0	598	0	2023	17	4072	68	146	276	312	183	0	0	110	196	0	0	0	0	0	157	0	0	0	0	0	0	0	101	257	82	233	112	0
Actinomyces procaprae	1	1	0	3	4	2	5	9	4	6738	455	23220	23384	12204	6206	3144	39742	28313	42847	0	0	0	0	0	427	406	441	516	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	371	500	489	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	231	0	0	6	89	0	1100	2379	0	722	0	0	107	5831	4122	4668	674	0	1340	2731	4802	6420	66	104	328	1388	490	0	468	0	2162	16	3349	107	225	380	486	122	98	0	136	207	0	0	0	0	0	125	0	0	0	0	0	0	0	88	201	79	191	104	0
Actinomyces marmotae	1	4	0	1	4	4	3	5	7	7888	434	14318	16960	7840	4915	2355	23811	14664	22173	0	0	0	0	0	282	247	275	269	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	438	474	427	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	261	305	0	1049	0	0	0	55	0	706	1473	0	880	0	0	70	5179	3488	5553	384	0	1044	2114	2761	3723	37	77	389	1306	334	0	447	0	2371	12	5229	62	173	352	394	119	111	0	117	202	0	0	0	0	0	151	0	0	0	0	97	0	0	110	241	67	180	133	0
Trueperella pyogenes	6	4	1	0	1	3	4	9	9	0	0	630	777	954	736	284	1234	929	939	0	182	211	344	0	152	184	175	192	0	303	382	181	0	291	248	71	0	0	117	248	381	198	360	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	198	289	157	217	153	833	0	0	0	71	0	599	81	13	55	0	0	94	474	230	667	0	0	343	588	543	344	0	0	160	0	73	0	0	0	545	33	286	0	99	185	240	112	156	0	217	430	0	0	0	0	40	180	0	0	0	0	0	220	100	190	235	132	105	152	134
Trueperella sp. 19M2397	3	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	337	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	68	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	48	0	0	31	286	207	484	0	0	250	424	286	191	0	0	0	0	0	0	0	0	320	0	74	0	71	111	176	0	90	0	98	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trueperella bialowiezensis	1	3	0	0	1	3	2	9	2	0	0	333	0	0	0	0	428	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	98	115	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	40	0	0	0	0	43	219	0	441	0	0	225	415	308	160	0	0	0	0	0	0	0	0	244	0	67	0	0	115	173	0	79	0	148	111	0	0	0	123	38	143	0	0	74	79	0	0	0	0	0	122	0	0	0
Flaviflexus sp. dk850	4	3	0	1	2	7	5	15	7	0	0	430	404	0	0	0	707	387	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	50	0	54	0	0	0	276	129	724	0	0	392	627	448	293	0	0	0	0	0	0	0	0	393	0	117	0	88	163	225	0	89	0	81	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flaviflexus salsibiostraticola	2	2	3	2	4	4	6	13	13	0	0	675	620	2527	531	298	1137	567	978	0	0	0	0	0	193	227	223	254	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	953	77	0	73	0	0	30	356	170	1042	0	0	637	1015	677	508	0	0	0	0	78	0	0	0	814	0	63	0	130	203	386	0	104	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0
Schaalia cardiffensis	2	2	0	0	4	2	2	8	4	4647	1182	59599	28735	30781	16833	7368	612053	414071	1175	0	0	0	0	0	200	204	247	222	0	0	0	0	0	176	301	0	0	0	0	121	146	0	0	0	174	0	226	235	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133	665	1616	3734	488	3516	0	0	0	536	28	469	175	41	96	2565	152	408	661	219	576	2218	57	336	588	526	317	13	0	0	222	73	84	187	0	313	99	80	53	300	628	743	86	1001	0	732	1334	0	0	243	0	54	422	0	97	0	0	242	395	175	762	183	315	232	392	150
Schaalia sp. ZJ405	1	2	0	1	2	1	0	5	4	0	0	444	375	924	900	726	713	329	0	0	0	0	0	0	0	0	0	0	0	167	147	0	156	125	178	0	0	0	0	0	103	124	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	0	0	0	166	0	0	0	0	0	236	0	123	81	31	37	0	48	229	182	0	722	0	0	102	221	250	146	0	0	0	0	0	0	0	0	178	64	116	0	150	249	302	0	450	0	431	620	0	0	0	0	0	162	0	0	0	0	95	184	0	384	0	147	0	165	0
Schaalia meyeri	1	1	0	0	3	1	4	8	5	3138	4476	20530	82811	17315	34432	21905	3104	2955	8890	0	0	0	0	0	969	947	1064	1041	451	143	167	0	222	0	191	157	0	0	0	120	270	192	117	0	1657	2508	970	885	841	0	0	0	0	0	0	0	0	0	0	0	0	47	45	973	3693	1992	10223	1690	2201	539	0	60	5899	956	9769	1789	481	14973	294	878	5320	9241	321	1845	818	2850	23541	15577	1514	699	293	89	638	9721	449	941	3323	233	1407	1540	3426	397	4275	8157	9379	596	24360	86	14693	30726	1129	476	3094	530	638	9661	648	1070	685	603	3591	10283	2014	21177	2700	6842	2917	6774	1887
Pauljensenia hongkongensis	3	0	1	1	7	2	4	7	10	2895	2823	15005	63748	49714	41185	16320	20895	11527	31378	0	0	0	0	0	3303	3390	3840	4002	1150	154	0	0	338	0	202	0	0	0	0	0	190	129	185	0	1089	5180	13716	13302	12078	0	0	0	0	0	0	0	0	0	0	0	0	33	27	1367	1260	632	3068	1792	3803	167	289	13	1615	128	2191	22173	150	7716	629	190	2139	46333	865	4204	8580	309	3156	18724	17193	10869	863	372	509	20090	443	521	861	113	35918	348	1194	122	1790	3410	4433	123	5776	0	4182	7897	273	113	857	123	180	2144	176	323	150	106	908	2397	394	4973	597	1818	857	1524	473
Actinobaculum sp. 313	1	1	0	1	4	1	1	9	6	0	0	530	624	494	0	0	675	403	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	33	0	2045	88	10	160	0	0	36	938	228	1828	0	0	1056	1775	1253	733	0	0	0	0	174	0	0	0	1269	0	84	0	133	234	430	0	0	0	93	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Winkia sp. C64	1	4	0	1	3	4	10	12	12	0	0	932	718	606	424	267	1378	950	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	144	143	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	55	0	195	259	0	0	0	74	0	331	69	0	59	0	0	58	456	174	523	0	0	206	408	356	268	0	0	0	0	0	0	0	0	245	15	157	0	77	140	221	94	179	0	243	264	0	0	0	0	31	188	0	0	0	0	0	0	136	200	116	151	197	122	154
Actinomadura sp. WMMB 499	7	7	10	8	61	25	16	38	51	0	0	536	421	0	0	0	751	501	949	0	0	0	0	0	708	636	753	744	104	0	0	0	0	0	0	0	0	0	0	0	118	132	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	109	0	96	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura sp. NAK00032	7	9	9	8	68	31	17	44	50	0	0	608	499	0	0	0	721	755	1095	0	0	0	0	0	806	834	916	943	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	147	0	112	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura sp. WMMA1423	4	9	5	12	59	26	14	33	43	0	0	330	0	0	0	0	767	342	644	0	0	0	0	0	659	728	840	787	147	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura verrucosospora	3	7	4	8	83	35	18	31	40	0	0	646	543	0	0	0	929	680	1019	0	0	0	0	0	825	845	1011	964	149	0	0	0	0	0	0	0	0	0	79	0	143	0	133	0	199	361	159	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	121	0	0	76	103	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	123	94	0	0	0	124	0	145	0	0	88	73	0	0	171	0	0	138	112	0	128
Streptosporangium sp. 'caverna'	7	11	3	17	79	37	21	55	57	0	0	481	422	0	0	0	666	387	645	0	0	0	0	0	576	606	669	697	140	0	0	0	0	0	0	101	0	0	0	0	198	133	217	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	182	0	0	81	134	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	88	58	127	0	0	74	0	0	0	132	0	0	123	0	0	105
Streptosporangium roseum	6	9	4	8	88	23	18	41	43	0	0	467	0	0	0	0	566	393	444	0	0	0	0	0	560	590	620	688	143	0	0	0	0	158	0	0	0	0	69	118	148	142	129	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	38	0	0	0	0	0	165	0	200	0	0	83	126	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nonomuraea nitratireducens	5	16	9	11	96	33	20	29	48	0	0	548	511	0	0	0	930	666	978	0	0	0	0	0	780	827	838	849	174	0	0	0	164	114	0	0	0	0	0	128	185	140	168	52	304	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	265	0	170	0	0	96	165	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	85	133	0	0	0	70	0	152	0	0	46	0	0	0	73	0	0	124	0	0	117
Nonomuraea sp. ATCC 55076	3	8	8	3	102	38	21	47	58	0	0	672	630	375	0	0	982	727	1416	0	0	0	0	0	919	926	970	1016	188	0	0	0	0	199	0	0	0	0	0	0	172	126	170	0	232	351	166	169	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	218	0	187	0	0	75	125	106	146	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis dassonvillei	9	10	4	10	41	18	14	33	35	0	0	792	859	0	0	0	1169	913	1390	0	0	148	0	0	2318	2391	2876	2821	0	0	0	0	0	130	0	0	0	0	0	0	106	125	0	0	182	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	66	0	0	0	0	0	260	0	215	0	0	103	198	119	167	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis gilva	6	12	3	5	30	22	9	29	26	0	0	0	414	0	0	0	524	411	697	0	0	0	0	0	329	404	396	407	0	0	0	0	0	264	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	81	0	0	0	0	0	0	0	154	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis alba	4	9	6	5	18	9	2	23	16	0	0	0	0	0	0	0	412	248	434	0	0	0	0	0	1255	1314	1329	1392	109	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	119	0	0	187	122	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
